id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
29162070,Live locally to downtown Asheville,218032483,Willow,,28805,35.57872,-82.5305,Private room,50,1,14,2019-01-01,3.50,1,52
29180843,Modern & Cozy Home with Mountain Views,102127332,Julia,,28806,35.51974,-82.59888,Entire home/apt,90,3,11,2019-01-02,2.60,3,364
29186734,Omoplata Overlook at the Baying Hound Campground,151279507,Bobby And Amanda,,28806,35.61294,-82.60474,Entire home/apt,22,1,5,2018-11-24,1.24,7,85
29187033,Cozy Cruise Inn,102127332,Julia,,28806,35.52026,-82.60047,Entire home/apt,115,3,0,,,3,179
29187153,Biltmore Village Hideaway,134903005,Carolina Mornings,,28803,35.56516,-82.54133,Entire home/apt,368,1,0,,,16,286
29187202,Eagle's Wing Lodge,134903005,Carolina Mornings,,28803,35.54851,-82.49635,Entire home/apt,840,1,1,2018-12-16,0.47,16,279
29187255,Elkhorn Cabin,134903005,Carolina Mornings,,28803,35.54764,-82.49567,Entire home/apt,473,1,1,2019-01-20,1,16,283
29204619,The Owl's Nest Studio Apt. North Asheville,186982714,Ann,,28804,35.65225,-82.5727,Entire home/apt,51,1,33,2019-02-16,15.23,1,298
29208295,Studio Apartment in West Asheville Private Home,38120548,M,,28806,35.52676,-82.6145,Private room,50,1,36,2019-02-10,8.64,1,83
29209398,Asheville Starry Night,134903005,Carolina Mornings,,28803,35.53991,-82.46498,Entire home/apt,420,1,0,,,16,263
29210382,Chill Vibes & the Cozy Bungalow- East Room,54399704,Mandy,,28803,35.56322,-82.52247,Private room,42,2,12,2019-01-31,3.00,2,250
29213270,Sunset Peaks,134903005,Carolina Mornings,,28803,35.49229,-82.51026,Entire home/apt,368,1,0,,,16,255
29214157,NEW! Bungalow Near DT Asheville & Blue Ridge Pkwy!,151397468,Evolve Vacation Rental,,28803,35.53865,-82.48374,Entire home/apt,253,2,4,2018-12-24,1.07,13,224
29231942,Eastern Sky,134903005,Carolina Mornings,,28805,35.60064,-82.483,Entire home/apt,168,1,0,,,16,314
29232809,"Peaceful, Super Clean, Centrally Located",4579633,Rob,,28806,35.55287,-82.63425,Private room,55,2,6,2019-01-01,2.25,1,87
29234943,Asheville Mountain Top Hideaway,145533530,Christy,,28805,35.63492,-82.46153,Entire home/apt,69,1,25,2019-02-11,7.14,1,299
29236250,North Lodge B&B Magnolia Suite,9106631,David,,28801,35.57581,-82.55664,Private room,165,1,0,,,5,333
29251970,Apartment 9 3/4 in East Asheville,220382440,Jason,,28805,35.6286,-82.47234,Entire home/apt,100,2,7,2019-02-10,2.69,1,155
29275879,North Lodge B&B Marsh Suite,9106631,David,,28801,35.57551,-82.55702,Private room,165,1,0,,,5,314
29278169,North Lodge on Oakland ~ Geranium Room,9106631,David,,28801,35.57512,-82.55742,Private room,135,1,0,,,5,334
29278187,Sunset at the Grand Cottage in Grove Park,220578327,Pat,,28804,35.61119,-82.54088,Private room,89,2,5,2018-12-29,1.42,1,39
29286650,Walkable West Side 3BR 2BA Bungalow,6109653,Andrea,,28806,35.58403,-82.57792,Entire home/apt,90,31,0,,,1,168
29301481,Vista View Lodge,134903005,Carolina Mornings,,28803,35.4872,-82.50838,Entire home/apt,1323,1,0,,,16,219
29334580,Mastr Bdrm Walkout w lots of privacy 5min - dntwn,58230219,Mikel,,28806,35.59196,-82.59235,Private room,60,2,1,2018-12-03,0.39,1,176
29340133,MOUNTAIN AIR! 15 MIN. FROM LOCAL ATTRACTIONS,216058775,Alex,,28805,35.62383,-82.47718,Entire home/apt,110,2,18,2019-02-10,4.78,2,41
29358894,Black Oak,134903005,Carolina Mornings,,28804,35.65174,-82.53054,Entire home/apt,562,1,0,,,16,221
29359265,Mountain Air & Massage—Serenity Room,187697096,Debra,,28803,35.53258,-82.51435,Private room,77,2,6,2019-01-01,1.50,2,365
29411227,"Nice, Clean, Comfortable Home Pet & Kid Friendly",124449877,Jody,,28715,35.55538,-82.65055,Private room,75,1,0,,,1,167
29413773,"""Rosie""  Retro Grateful Dead Camper near dntwn AVL",7657510,Cat,,28806,35.59205,-82.59653,Entire home/apt,68,2,0,,,2,16
29415555,Rufus’ Retreat,29565491,Emma,,28804,35.62909,-82.57457,Entire home/apt,95,1,39,2019-02-03,10.09,1,319
29482441,Deer Run,134903005,Carolina Mornings,,28806,35.59408,-82.6566,Entire home/apt,158,1,0,,,16,303
29482634,Red Barn,134903005,Carolina Mornings,,28806,35.59507,-82.65588,Entire home/apt,196,1,0,,,16,309
29484383,"Cottage Over Asheville - 2 Bedroom, 1 Bathroom",10603047,Greybeard,,28805,35.59361,-82.53646,Entire home/apt,211,3,0,,,1,286
29488398,Welcoming West-Side Retreat,222093025,Demetria,,28806,35.58397,-82.59669,Entire home/apt,100,1,29,2019-02-10,7.63,1,130
29490603,"Guest Suite NEAR Airport, Hiking, & Sierra Nevada",197382876,Eliza,,28704,35.46352,-82.53696,Private room,40,1,12,2019-02-02,3.60,1,253
29491343,Your Asheville Adventure Base,26002506,Michelle,,28804,35.6285,-82.59907,Entire home/apt,250,2,2,2019-01-27,2,2,143
29494091,Private apartment in West Asheville,189842536,Zhenya,,28806,35.58731,-82.60418,Entire home/apt,95,1,9,2019-01-27,2.57,1,77
29510985,Moonlight Ridge,134903005,Carolina Mornings,,28805,35.63715,-82.48014,Entire home/apt,335,1,0,,,16,212
29519394,Asheville House that will sleep many!,156634417,Aleksandar,,28806,35.5086,-82.59942,Entire home/apt,450,2,4,2019-01-01,1.13,2,0
29552452,Brand-New 2BR Home w/ Prime Central Location,149601167,TurnKey Vacation Rentals,,28801,35.59815,-82.55774,Entire home/apt,167,2,3,2018-12-28,0.85,22,0
29587963,Happy Place Haven - 18 min to Downtown Asheville,1918120,Dean And Stacey,,28806,35.63767,-82.63365,Entire home/apt,175,1,12,2019-01-27,3.40,1,146
29633339,Brand New Everything!,26302902,Laurel,,28805,35.59094,-82.49531,Entire home/apt,150,7,0,,,2,200
29634104,Daylily Delight- camper,167473,Kelly,,28806,35.58716,-82.6377,Entire home/apt,69,2,3,2018-12-02,0.98,1,77
29647115,"Beautiful, Private Bedroom Suite",69381925,Bruce,,28805,35.59713,-82.50415,Private room,99,2,1,2018-11-12,0.31,1,0
29652238,2 large bedrooms with en-suite bathrooms for 4,75624183,Kim,,28806,35.60337,-82.60997,Private room,75,2,0,,,3,98
29657252,Private 2 Bedroom Zen Guest Suite Near Downtown,42720195,Michael,,28804,35.62835,-82.57971,Entire home/apt,81,1,27,2019-02-10,7.57,1,154
29657686,Asheville treasure ~ Ivy Glen,8459564,Rebecca,,28804,35.62845,-82.56506,Private room,134,2,2,2018-12-31,0.65,1,89
29659193,Shelly's Place- walk to Biltmore Village,26609357,Shelly,,28803,35.56277,-82.54051,Entire home/apt,100,2,8,2019-01-27,3.08,1,337
29663310,Storybrooke Place,134903005,Carolina Mornings,,28704,35.46903,-82.50227,Entire home/apt,1418,1,0,,,16,233
29674621,Historic River Arts District Home,20423431,Gordana,,28801,35.59097,-82.56372,Entire home/apt,175,2,2,2019-02-10,2,1,257
29678853,Walk to downtown Asheville from this chic studio!,10643735,Carol,,28801,35.5996,-82.56103,Entire home/apt,89,30,0,,,2,149
29731425,"Comfortable, lovely Guest Room in Asheville",223673884,Tammy & Ben,,28803,35.55245,-82.53175,Private room,75,1,0,,,1,157
29732553,Mountain views close to everything in Asheville!,108148421,Kate,,28803,35.5282,-82.49228,Entire home/apt,250,2,8,2019-02-03,3.08,1,164
29754604,Mountain Haven,8523436,Steven,,28805,35.61237,-82.4706,Entire home/apt,225,2,4,2018-12-30,1.21,1,355
29777058,Biltmore Place/Downtown Asheville,11415695,Amanda,,28801,35.5745,-82.54988,Private room,90,1,5,2019-02-10,1.52,1,86
29793507,"Upstream Sanctuary,  Brand New, Exceptional views.",108739712,Jay,,28803,35.56638,-82.56816,Entire home/apt,695,3,0,,,4,250
29845843,Modern Mountain View,59192739,Amber,,28806,35.61233,-82.64713,Entire home/apt,299,1,0,,,1,327
29852630,Magnolia Mountain,134903005,Carolina Mornings,,28804,35.63523,-82.49451,Entire home/apt,578,1,0,,,16,290
29852695,Rose Hill Country Cottage,134903005,Carolina Mornings,,28803,35.53892,-82.48057,Entire home/apt,121,1,1,2019-01-01,0.63,16,305
29871451,The Daily Condo 201 at 120 College Street,176979085,Karen,,28801,35.59524,-82.55111,Entire home/apt,175,3,10,2019-02-10,3.09,4,350
29885976,The Gazette Condo 200 at 120 College Street,176979085,Karen,,28801,35.5949,-82.5512,Entire home/apt,295,3,9,2019-02-15,2.73,4,329
29886393,The News Condo 202 at 120 College Street,176979085,Karen,,28801,35.5955,-82.55099,Entire home/apt,180,3,9,2019-01-27,2.76,4,359
29895223,Crows Nest 2.0,224796981,Justin,,28801,35.59176,-82.54497,Private room,150,2,2,2018-12-09,0.65,1,316
29902436,Fresh and Modern Asheville Shipping Container Home,41462506,Michelle,,28803,35.55569,-82.5036,Entire home/apt,148,1,14,2019-02-03,4.57,2,251
29928828,Charming Family Haven|3BR 6Beds|10 Min to Dt&Bilt,67969363,Jon And Emily,,28803,35.55374,-82.47781,Entire home/apt,100,2,13,2019-02-10,5.00,2,318
30008468,WEST Asheville Bungalow/30 night minimum,1826173,Meg,,28806,35.57565,-82.57896,Entire home/apt,75,30,0,,,2,232
30020759,"Heart of Asheville: RAD, West Asheville & Downtown",9462156,Kathleen,,28801,35.58177,-82.56125,Entire home/apt,104,1,18,2019-02-10,6.35,2,324
30043315,"River Arts / West AVL - Private, Hip & Walkable",5198384,Brett,,28806,35.58419,-82.56898,Entire home/apt,90,2,8,2019-02-12,4.07,1,224
30050870,The Hill on Lexington Market,33042122,John,,28801,35.59935,-82.55415,Entire home/apt,99,2,12,2019-02-14,6.92,1,148
30067056,"12 MINS TO DOWNTOWN, 14 MINS TO BILTMORE- Fire Pit",122413130,Camille,,28803,35.52547,-82.48719,Entire home/apt,425,3,1,2019-01-21,1,2,302
30067870,"Authentic North Asheville Farmhouse, 1890's",4206425,Kyle,,28801,35.60657,-82.55583,Private room,125,2,7,2019-01-20,2.47,1,170
30069015,Boho bungalow in walkable West Asheville,1413856,Ryan & Leah,,28806,35.57484,-82.60182,Entire home/apt,95,1,5,2019-02-10,2.59,1,328
30085585,The Montford Jewel ☆ Blocks to Downtown Asheville,7759700,Betsy And Jake,,28801,35.60157,-82.56112,Entire home/apt,130,2,0,,,1,113
30086718,Master Bedroom Suite: Stay here Xmas Jam!,10077483,Heidi,,28801,35.58272,-82.56028,Private room,100,1,1,2018-12-10,0.43,2,11
30100770,NEW Beautiful Hillside Home just minutes to town.,226169021,Steven,,28806,35.61355,-82.64732,Entire home/apt,219,3,6,2019-02-03,2.81,1,25
30103018,"10 MINS to Downtown, 15 MINS to Biltmore, Views!!!",122413130,Camille,,28803,35.54529,-82.46421,Entire home/apt,575,3,2,2019-01-20,0.79,2,305
30124537,Shawn’s Tiny House on the Farm - HOT TUB,9216883,Shawn,,28806,35.63083,-82.63008,Entire home/apt,89,1,8,2019-02-13,7.50,12,338
30126158,Bear Crossing—10 minutes to downtown,84572152,Diane,,28805,35.61969,-82.50514,Entire home/apt,89,2,4,2019-02-10,1.69,1,68
30174405,Beaver Lake Luxury Guest House,205522452,Black Bear,,28804,35.63356,-82.56728,Entire home/apt,60,30,0,,,1,89
30174581,"New Apartment, Biltmore Village",157205271,Teri,,28803,35.56446,-82.53931,Entire home/apt,130,2,0,,,1,221
30183789,"Rose Ranch Montford, 1.2 mile to downtown",156490057,Alicia,,28801,35.60188,-82.57167,Private room,40,2,8,2019-02-03,3.69,2,78
30190561,Downtown Suite 1905,100567880,Siobhan,,28801,35.57569,-82.54686,Private room,60,2,4,2019-01-21,2.31,1,175
30200015,Charming Asheville Cottage Minutes to Downtown,122835032,Chuck,,28803,35.54085,-82.47637,Entire home/apt,122,3,2,2019-01-07,0.94,1,47
30211526,Storybrooke Place *No guest service fee*,176228522,Red Awning,,28704,35.4683,-82.50364,Entire home/apt,2091,5,0,,,10,233
30247995,Private and wooded! Minutes to Downtown Asheville!,110864318,Aimee,,28806,35.54356,-82.59998,Private room,100,1,9,2019-02-10,5.19,1,79
30255195,Quaint private suite close to everything Asheville,187560679,Mark,,28806,35.50409,-82.60743,Private room,50,1,11,2019-02-10,4.65,1,85
30287880,North Lodge on Oakland ~ Library Room,9106631,David,,28801,35.57436,-82.5586,Private room,125,1,1,2018-12-30,0.60,5,333
30290386,Julian Lake Lodge - Waterfront/5BR/3BA/Hot Tub/3FP,722034,Darlene And Ron,,28704,35.47483,-82.5263,Entire home/apt,385,5,1,2019-01-21,1,7,343
30293074,Nature calls:  Lookout Pond Retreat,147833461,Brenda,,28805,35.62902,-82.46924,Entire home/apt,160,2,4,2018-12-31,2.22,1,147
30315994,Dream Chalet Hot Tub - Asheville/Hendersonville,722034,Darlene And Ron,,28732,35.42957,-82.52599,Entire home/apt,159,5,0,,,7,342
30317989,Biltmore Bed & Breakfast - Vanderbilt Room,60348510,Alicia,,28803,35.57252,-82.54689,Private room,89,1,25,2019-02-12,9.49,4,0
30318362,"Biltmore Boarding House- 
Yoga Students & Interns",60348510,Alicia,,28803,35.57218,-82.54777,Private room,50,14,0,,,4,106
30323533,Cedar View House *No guest service fee*,176228522,Red Awning,,28804,35.62123,-82.50989,Entire home/apt,689,5,0,,,10,217
30323562,Vista View Lodge *Book with no guest service fee*,176228522,Red Awning,,28803,35.48797,-82.5065,Entire home/apt,1939,5,0,,,10,220
30323583,Eagle's Wing Lodge *We pay your guest service fee*,176228522,Red Awning,,28803,35.54861,-82.49707,Entire home/apt,1257,5,0,,,10,280
30323819,Stonecrest,186495786,Dean,,28803,35.53724,-82.47349,Entire home/apt,99,90,0,,,1,365
30324046,"Upstream Riverview, Modern Design, Views & Hot Tub",108739712,Jay,,28806,35.56842,-82.56851,Entire home/apt,995,3,0,,,4,269
30340307,Ripple,227819882,James,,28805,35.58509,-82.53804,Entire home/apt,200,1,2,2019-02-10,2,1,77
30346648,Cozy Updated Modern 2BR Home In South Asheville,227860415,Toni And Vee,,28704,35.47346,-82.51374,Entire home/apt,88,2,2,2019-01-20,1.40,1,163
30397146,Chic 2BR w/ City Views & Epic Central Location,149601167,TurnKey Vacation Rentals,,28801,35.5853,-82.5532,Entire home/apt,252,2,1,2019-01-13,0.83,22,354
30427496,NC Mountains Single Family Home 1 mile to Downtown,225968158,Sheree,,28801,35.57951,-82.55686,Entire home/apt,250,1,10,2019-02-03,5.17,1,262
30437486,Enchanted Fairy Cottage,14454837,Michelle,,28803,35.57662,-82.53534,Entire home/apt,195,1,5,2019-02-10,2.59,1,161
30441084,Treetop Condo just blocks to Downtown Asheville,11304997,Luce (Loochay),,28801,35.6062,-82.55198,Entire home/apt,57,30,0,,,1,89
30467126,Asheville Mile North Urban Suite (1 BR),23166224,Lindsay,,28801,35.60812,-82.55486,Entire home/apt,100,2,6,2019-02-10,4.09,2,291
30468056,Private Guest Suite in West Asheville,228746607,Anna,,28806,35.57832,-82.61953,Entire home/apt,70,2,1,2019-01-13,0.83,1,69
30509573,Historic Urban Retreat Steps from Downtown Asheville,6074062,Melissa,,28801,35.60377,-82.55748,Entire home/apt,285,1,7,2019-02-10,3.28,5,259
30516062,Private King Suite,164976654,Jessica,,28803,35.57592,-82.53294,Private room,45,1,1,2019-02-10,1,1,34
30528834,"Close to Everything! RAD, Downtown & West Avl",9462156,Kathleen,,28801,35.5826,-82.56125,Entire home/apt,109,2,9,2019-02-03,3.80,2,252
30530457,"Chic, stylish luxury in the middle of downtown fun",28629826,Ricardo,,28801,35.59139,-82.55697,Entire home/apt,275,2,3,2019-01-01,1.27,2,347
30558665,Asheville Yoga Training? Here's your spot!,2285909,Gretchen,,28801,35.60697,-82.55144,Private room,99,1,1,2018-12-29,0.59,3,260
30565966,Lazy Bear Lodge 4BR/3BA Only 12 mins DT Asheville,722034,Darlene And Ron,,28806,35.50522,-82.61611,Entire home/apt,279,2,5,2019-02-03,3.13,7,328
30654481,Touch of Grateful! Cozy comfort! You will get by!,50052819,Ron,,28732,35.44473,-82.50111,Entire home/apt,85,2,4,2019-02-07,2.18,1,122
30686620,Cozy. Quaint. Cottage. Perfect Asheville Getaway!,189417559,Bethany,,28803,35.55688,-82.50178,Entire home/apt,80,2,22,2019-02-12,10.31,1,224
30726583,The Carriage House in the Garden of Arden,229986234,Heath,,28704,35.45416,-82.49776,Entire home/apt,66,1,18,2019-02-12,8.44,2,109
30737238,Peaceful West Asheville Neighborhood Retreat,5025894,Julie,,28806,35.59031,-82.62071,Private room,60,1,4,2019-02-07,2.40,1,104
30746553,Blu Mountain Home,230092824,Patti,,28732,35.4852,-82.47435,Entire home/apt,70,1,11,2019-02-10,6.35,1,58
30759813,The House on the Faerie Glen,70325222,Kitty,,28806,35.58094,-82.60836,Entire home/apt,86,2,2,2019-01-27,2,1,334
30766159,MountainTop Escape,230209704,Zoe,,28803,35.50447,-82.48741,Entire home/apt,910,2,0,,,1,288
30809177,Grove Park Neighborhood Home (Monthly Rental),70760275,Sarah,,28804,35.62474,-82.54503,Entire home/apt,110,29,0,,,1,299
30853857,Blue Ridge Retreat,30784787,Emily,,28806,35.58529,-82.59779,Private room,59,1,4,2019-02-10,3.33,1,160
30895827,Smith Mill Works Hideaway - 6 Miles to Downtown,149601167,TurnKey Vacation Rentals,,28806,35.58856,-82.63306,Entire home/apt,75,2,0,,,22,348
30908285,The Fieldtop,229986234,Heath,,28704,35.45398,-82.49816,Entire home/apt,175,1,0,,,2,0
30910811,Private Sanctuary Suite Near Downtown,59204272,Kerry,,28801,35.58712,-82.55051,Private room,39,30,0,,,1,46
30913262,Bears' Den on Buffalo Mtn,67834194,Nana,,28805,35.63273,-82.46528,Entire home/apt,95,1,0,,,1,79
30914894,"Peaceful, modern retreat with mountain views",57783175,Craig,,28715,35.51336,-82.66054,Entire home/apt,119,2,4,2019-02-11,4,1,19
30930892,Cozy Home w/Deck -10 min from Downtown Asheville!,151397468,Evolve Vacation Rental,,28803,35.53869,-82.48068,Entire home/apt,235,2,0,,,13,348
30984319,New- Lux 1920's French Broad River Speakeasy -AVL,33151095,Tiff,,28804,35.64002,-82.59583,Entire home/apt,150,1,6,2019-01-21,3.46,7,332
30998167,Heart of Asheville,134903005,Carolina Mornings,,28801,35.59409,-82.55323,Entire home/apt,541,1,0,,,16,287
31016930,omshantiyogahouse,4141480,Bridgett,,28806,35.58384,-82.58644,Private room,40,1,7,2019-01-28,4.04,1,84
31018757,Pink House on Floyd,105838974,Leland,,28803,35.5492,-82.50356,Entire home/apt,139,2,6,2019-01-27,3.75,3,40
31034433,A Home Away From Home!,231802381,Melissa,,28704,35.47848,-82.5839,Entire home/apt,75,2,4,2019-02-09,4,1,82
31054515,"West AVL: Modern, Walkable, Great Coffee",31526223,Cindy,,28806,35.57051,-82.59177,Entire home/apt,50,2,15,2019-02-15,9.18,1,291
31071936,Bonus Amenities sure to please. Close to downtown.,30235333,Tc & Danielle,,28801,35.60825,-82.5596,Entire home/apt,85,1,4,2019-02-10,4,2,16
31072759,Dutch Colonial for 4 in downtown West Asheville,159145532,Shawna,,28806,35.58325,-82.59174,Private room,100,3,4,2019-02-10,2.79,1,58
31089456,Mountain Air King size bed Quiet  & BONUS*,232285385,Olga,,28806,35.61512,-82.65007,Private room,41,1,0,,,1,177
31102203,Private Room and Bathroom in West Asheville,44516257,Carly,,28806,35.57788,-82.60576,Private room,40,1,4,2019-02-11,2.79,1,177
31125860,Rose Hill Cottage,34542878,Richard,,28803,35.55008,-82.48145,Entire home/apt,77,2,0,,,1,243
31142872,West Asheville Home with Downtown Views,88802284,Kelly,,28806,35.5909,-82.58486,Private room,100,1,0,,,1,27
31152028,Heart of Asheville *Book with no guest service fee*,176228522,Red Awning,,28801,35.59548,-82.55489,Entire home/apt,819,1,0,,,10,279
31168531,Tree House - 2 Kings 1.5 Miles to Downtown,232973678,Tricia,,28804,35.61181,-82.53571,Entire home/apt,126,1,9,2019-02-14,8.18,1,289
31187555,Kenilworth  Private Entrance Apartment,233161581,Trey,,28805,35.58272,-82.53212,Entire home/apt,60,1,6,2019-01-29,4.00,1,160
31194218,Urban Retreat Steps to Downtown Asheville,6074062,Melissa,,28801,35.60387,-82.55568,Entire home/apt,150,2,2,2019-01-11,1.54,5,248
31208516,"Rose Ranch Montford 2, 1.2 miles to downtown",156490057,Alicia,,28801,35.60393,-82.57171,Private room,42,2,1,2019-02-10,1,2,86
31210664,Copperglow Suite,229157755,John,,28804,35.62688,-82.55848,Entire home/apt,95,1,13,2019-02-15,10.00,1,131
31218004,Walkable Downtown Dugout,26499443,Devon,,28801,35.58544,-82.54888,Private room,90,1,10,2019-02-10,6.98,1,115
31219623,Rustic Cabin located near Downtown Asheville,233498433,Reese,,28806,35.61157,-82.61584,Entire home/apt,325,2,0,,,1,350
31241544,Cottage Under the Blue Ridge,233729575,Becky,,28805,35.6071,-82.48796,Entire home/apt,149,2,5,2019-02-10,4.17,1,261
31242607,"Cane Creek bungalow, close to Asheville",233743672,Liz,,28732,35.43378,-82.49789,Entire home/apt,120,2,5,2019-02-10,3.49,1,139
31244861,Tranquility,142637967,Lisa,,28806,35.58149,-82.62338,Shared room,100,2,0,,,1,365
31260007,"New, Contemporary South Slope Townhome with Private Elevator and Rooftop Terrace",167186184,Towns,,28801,35.58764,-82.55228,Entire home/apt,595,1,0,,,17,304
31267687,New luxury in the heart of downtown,167186184,Towns,,28801,35.59182,-82.55587,Entire home/apt,550,1,1,2019-01-23,1,17,324
31315518,"New, Luxury Condo in Downtown Asheville Condotel Unit #307",167186184,Towns,,28801,35.59356,-82.55689,Entire home/apt,750,1,0,,,17,261
31318558,"New, Luxury Condo in Downtown Asheville Condotel Unit #500",167186184,Towns,,28801,35.5919,-82.55717,Entire home/apt,550,1,0,,,17,247
31318559,"New, Luxury Condo in Downtown Asheville Condotel Unit #504",167186184,Towns,,28801,35.59233,-82.55619,Entire home/apt,650,1,1,2019-01-20,1,17,332
